1242904249	20250510	202505	2025	2025.3562	MED	JOURNALIST						MED			USA	MISSISSIPPI	USA								1	042	042	04	1	1.9	8	1	8	-8.96739130434787	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20250510000000	https://www.blackenterprise.com/mississippi-tortured-rankin-settlement-2-5-million/
1242904250	20250510	202505	2025	2025.3562	MED	GAZETTE						MED			USA	UNITED STATES	USA								1	043	043	04	1	2.8	12	2	12	-0.70175438596491	3	Franklin County, Arkansas, United States	US	USAR	AR047	35.5501	-93.8669	66853	3	Mulberry River, Arkansas, United States	US	USAR		35.4668	-94.0419	72813	3	Mulberry River, Arkansas, United States	US	USAR		35.4668	-94.0419	72813	20250510000000	https://greatbendpost.com/posts/22986e50-4fc1-481a-8857-b8cc169be7ce
1242904251	20250510	202505	2025	2025.3562	MED	GAZETTE						MED			USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	2	4	-0.70175438596491	3	Franklin County, Arkansas, United States	US	USAR	AR047	35.5501	-93.8669	66853	3	Mulberry River, Arkansas, United States	US	USAR		35.4668	-94.0419	72813	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20250510000000	https://greatbendpost.com/posts/22986e50-4fc1-481a-8857-b8cc169be7ce
1242904252	20250510	202505	2025	2025.3562	MED	WRITER						MED			USA	PHOENIX	USA								1	046	046	04	1	7.0	8	1	8	1.31578947368421	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20250510000000	https://www.phoenixnewtimes.com/arts/whats-up-with-the-new-hipster-waymos-in-phoenix-21719357
1242904253	20250510	202505	2025	2025.3562	MED	NEWSPAPER EDITOR						MED			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	5	1	5	-4.64344941956882	3	Navajo County, Arizona, United States	US	USAZ	AZ017	36.9375	-110.813	42808	3	Navajo County, Arizona, United States	US	USAZ		36.9375	-110.813	42808	3	Navajo County, Arizona, United States	US	USAZ		36.9375	-110.813	42808	20250510000000	https://www.nhonews.com/news/newspaper-editor-indicted-for-obstructing-investigation-of-missing-joseph-city-boy/article_c98b6508-e82e-4ae2-932c-0e63bdd9c356.html
1242904254	20250510	202505	2025	2025.3562	MED	NEWSPAPER EDITOR						MED			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-4.64344941956882	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20250510000000	https://www.nhonews.com/news/newspaper-editor-indicted-for-obstructing-investigation-of-missing-joseph-city-boy/article_c98b6508-e82e-4ae2-932c-0e63bdd9c356.html
1242904255	20250510	202505	2025	2025.3562	MED	NEWSPAPER EDITOR						MED			nav	NAVAJO			nav						1	112	112	11	3	-2.0	2	1	2	-4.64344941956882	3	Show Low, Arizona, United States	US	USAZ	AZ017	34.2542	-110.03	42850	3	Navajo County, Arizona, United States	US	USAZ		36.9375	-110.813	42808	3	Show Low, Arizona, United States	US	USAZ		34.2542	-110.03	42850	20250510000000	https://www.nhonews.com/news/newspaper-editor-indicted-for-obstructing-investigation-of-missing-joseph-city-boy/article_c98b6508-e82e-4ae2-932c-0e63bdd9c356.html
1242904256	20250510	202505	2025	2025.3562	MEDMIL	SPOKESMAN						MED	MIL		PAKMIL	PAKISTAN	PAK					MIL			1	194	194	19	4	-10.0	1	1	1	-8.09792843691149	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	20250510000000	https://www.baltimoresun.com/2025/05/09/pakistan-india-missiles/
1242904257	20250510	202505	2025	2025.3562	MEDMIL	SPOKESMAN						MED	MIL		PAKMIL	PAKISTAN	PAK					MIL			1	194	194	19	4	-10.0	1	1	1	-8.09792843691149	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20250510000000	https://www.baltimoresun.com/2025/05/09/pakistan-india-missiles/
1242904258	20250510	202505	2025	2025.3562	MEDMIL	SPOKESMAN						MED	MIL		PAKMIL	PAKISTAN	PAK					MIL			1	194	194	19	4	-10.0	1	1	1	-8.09792843691149	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20250510000000	https://www.baltimoresun.com/2025/05/09/pakistan-india-missiles/
1242904259	20250510	202505	2025	2025.3562	MEDMIL	SPOKESMAN						MED	MIL		PAKMIL	PAKISTAN	PAK					MIL			1	194	194	19	4	-10.0	2	1	2	-8.09792843691149	1	Israel	IS	IS		31.5	34.75	IS	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	20250510000000	https://www.baltimoresun.com/2025/05/09/pakistan-india-missiles/
1242904260	20250510	202505	2025	2025.3562	MEX	MEXICO	MEX																		0	020	020	02	1	3.0	2	1	2	-2.41758241758242	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250510000000	https://www.yahoo.com/news/dozens-gather-protest-college-student-232516068.html
1242904261	20250510	202505	2025	2025.3562	MEX	MEXICO	MEX																		0	020	020	02	1	3.0	2	1	2	-2.41758241758242	1	Mexico	MX	MX		23	-102	MX	0								1	Mexico	MX	MX		23	-102	MX	20250510000000	https://www.yahoo.com/news/dozens-gather-protest-college-student-232516068.html
1242904262	20250510	202505	2025	2025.3562	MEX	MEXICO	MEX								BUS	COMPANY						BUS			0	043	043	04	1	2.8	2	1	2	-1.12721417069243	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250510000000	https://www.readingeagle.com/2025/05/09/expedia-international-tourism/
1242904263	20250510	202505	2025	2025.3562	MEX	MEXICO	MEX								BUS	COMPANY						BUS			0	043	043	04	1	2.8	3	1	3	-1.12721417069243	1	Mexico	MX	MX		23	-102	MX	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250510000000	https://www.readingeagle.com/2025/05/09/expedia-international-tourism/
1242904264	20250510	202505	2025	2025.3562	MEX	MEXICO	MEX								MNCUSAMED	GOOGLE	USA					MNC	MED		1	173	173	17	4	-5.0	10	1	10	-0.992063492063496	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250510000000	https://www.singletonargus.com.au/story/8963246/mexico-sues-google-for-adopting-trumps-gulf-of-america/
1242904265	20250510	202505	2025	2025.3562	MEX	JUAREZ	MEX								REL	RELIGION									0	120	120	12	3	-4.0	7	1	7	0.88050314465409	4	Juarez, Méco, Mexico	MX	MX15	19743	31.7333	-106.483	-1658093	4	Juarez, Méco, Mexico	MX	MX15	19743	31.7333	-106.483	-1658093	4	Juarez, Méco, Mexico	MX	MX15	19743	31.7333	-106.483	-1658093	20250510000000	https://www.yahoo.com/news/nebraska-students-might-religious-release-232448830.html
1242904266	20250510	202505	2025	2025.3562	MEX	JUAREZ	MEX								REL	RELIGION									0	120	120	12	3	-4.0	1	1	1	0.88050314465409	3	Glenvil, Nebraska, United States	US	USNE	NE035	40.5042	-98.2531	829548	3	Glenvil, Nebraska, United States	US	USNE	NE035	40.5042	-98.2531	829548	3	Glenvil, Nebraska, United States	US	USNE	NE035	40.5042	-98.2531	829548	20250510000000	https://www.yahoo.com/news/nebraska-students-might-religious-release-232448830.html
1242904267	20250510	202505	2025	2025.3562	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	010	010	01	1	0.0	8	1	8	-0.992063492063496	1	Mexico	MX	MX		23	-102	MX	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Mexico	MX	MX		23	-102	MX	20250510000000	https://www.singletonargus.com.au/story/8963246/mexico-sues-google-for-adopting-trumps-gulf-of-america/
1242904268	20250510	202505	2025	2025.3562	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-0.992063492063496	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20250510000000	https://www.singletonargus.com.au/story/8963246/mexico-sues-google-for-adopting-trumps-gulf-of-america/
1242904269	20250510	202505	2025	2025.3562	MEXGOV	MEXICAN	MEX					GOV			MEX	MEXICAN	MEX								1	060	060	06	2	6.0	3	1	3	-0.992063492063496	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20250510000000	https://www.singletonargus.com.au/story/8963246/mexico-sues-google-for-adopting-trumps-gulf-of-america/
1242904270	20250510	202505	2025	2025.3562	MEXGOV	MEXICO	MEX					GOV			MNCUSAMED	GOOGLE	USA					MNC	MED		1	040	040	04	1	1.0	10	1	10	-0.992063492063496	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20250510000000	https://www.singletonargus.com.au/story/8963246/mexico-sues-google-for-adopting-trumps-gulf-of-america/
1242904271	20250510	202505	2025	2025.3562	MIL	COMMANDER						MIL													0	010	010	01	1	0.0	6	1	6	-8.50661625708885	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250510000000	https://www.brandonsun.com/world/2025/05/09/pakistans-army-spokesman-says-india-has-fired-missiles-at-3-pakistani-air-bases
1242904272	20250510	202505	2025	2025.3562	MIL	COMMANDER						MIL													0	010	010	01	1	0.0	4	1	4	-8.50661625708885	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20250510000000	https://www.brandonsun.com/world/2025/05/09/pakistans-army-spokesman-says-india-has-fired-missiles-at-3-pakistani-air-bases
1242904273	20250510	202505	2025	2025.3562	MIL	COMMANDER						MIL													0	010	010	01	1	0.0	6	1	6	-8.09792843691149	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	0								5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	20250510000000	https://www.baltimoresun.com/2025/05/09/pakistan-india-missiles/
1242904274	20250510	202505	2025	2025.3562	MIL	COMMANDER						MIL													0	010	010	01	1	0.0	4	1	4	-8.09792843691149	5	Kashmir, Jammu and Kashmir, India	IN	IN12	72809	33.9167	76.6667	-2098229	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20250510000000	https://www.baltimoresun.com/2025/05/09/pakistan-india-missiles/
1242904275	20250510	202505	2025	2025.3562	MIL	MILITARY						MIL													1	010	010	01	1	0.0	10	1	10	-2.32558139534884	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250510000000	https://www.sandiegouniontribune.com/2025/05/09/pentagon-dei-library-books/
1242904276	20250510	202505	2025	2025.3562	MIL	MILITARY						MIL													1	010	010	01	1	0.0	30	3	30	-4.65116279069767	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250510000000	https://wgme.com/news/nation-world/military-leaders-ordered-to-pull-dei-related-books-from-libraries-diversity-anti-racism-or-gender-issues-dod-pete-hegseth-trump
1242904277	20250510	202505	2025	2025.3562	MIL	MILITARY						MIL													1	010	010	01	1	0.0	10	1	10	-1.53846153846154	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250510000000	https://japantoday.com/category/world/pentagon-directs-military-to-pull-library-books-that-address-diversity-anti-racism-gender-issues
1242904278	20250510	202505	2025	2025.3562	MIL	AIR FORCE						MIL													1	010	010	01	1	0.0	10	1	10	1.11386138613861	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20250510000000	https://www.examiner.com.au/story/8962456/best-job-in-the-air-force-pilots-take-flight-at-symmons-plains/
1242904279	20250510	202505	2025	2025.3562	MIL	CARRIER						MIL													0	014	014	01	1	0.0	1	1	1	-6.83012259194396	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250510000000	https://www.tribuneindia.com/news/india/baramulla-to-bhuj-pak-targets-26-sites-across-region/
1242904280	20250510	202505	2025	2025.3562	MIL	CARRIER						MIL													0	014	014	01	1	0.0	4	1	4	-6.83012259194396	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250510000000	https://www.tribuneindia.com/news/india/baramulla-to-bhuj-pak-targets-26-sites-across-region/
1242904281	20250510	202505	2025	2025.3562	MIL	ARMY						MIL													1	040	040	04	1	1.0	10	1	10	2.44755244755245	4	Chandimandir, Haryana, India	IN	IN10	70135	30.7309	76.8995	10448252	0								4	Chandimandir, Haryana, India	IN	IN10	70135	30.7309	76.8995	10448252	20250510000000	https://www.tribuneindia.com/news/punjab/punjab-police-strengthen-second-line-of-defence-in-border-districtss/
1242904282	20250510	202505	2025	2025.3562	MIL	ARMY						MIL													1	070	070	07	2	7.0	10	1	10	-1.15384615384615	0								0								0								20250510000000	https://www.norfolkandtillsonburgnews.com/news/local-news/homicide-victim-remembered-for-her-love-of-family
1242904283	20250510	202505	2025	2025.3562	MIL	ARMY						MIL													0	070	070	07	2	7.0	10	1	10	-4.00943396226415	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250510000000	https://1073kissfmtexas.com/ball-lightning-texas/
1242904284	20250510	202505	2025	2025.3562	MIL	ARMY UNIT						MIL													0	090	090	09	2	-2.0	10	1	10	-4.40220110055028	1	Bulgaria	BU	BU		43	25	BU	0								1	Bulgaria	BU	BU		43	25	BU	20250510000000	https://www.wsws.org/en/articles/2025/05/09/owdl-m09.html
1242904285	20250510	202505	2025	2025.3562	MIL	CARRIER						MIL													0	141	141	14	3	-6.5	1	1	1	-6.83012259194396	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250510000000	https://www.tribuneindia.com/news/india/baramulla-to-bhuj-pak-targets-26-sites-across-region/
1242904286	20250510	202505	2025	2025.3562	MIL	CARRIER						MIL													0	141	141	14	3	-6.5	4	1	4	-6.83012259194396	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250510000000	https://www.tribuneindia.com/news/india/baramulla-to-bhuj-pak-targets-26-sites-across-region/
1242904287	20250510	202505	2025	2025.3562	MIL	PARAMILITARY						MIL													1	190	190	19	4	-10.0	10	1	10	-5.22993688007214	4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	0								4	Darfur, Gharb Darfur, Sudan	SU	SU47	37140	13.5	23.5	-17505	20250510000000	https://www.wlrn.org/npr-breaking-news/2025-05-06/port-sudan-was-safe-during-the-war-now-its-been-attacked-by-a-group-linked-to-uae
1242904288	20250510	202505	2025	2025.3562	MIL	NAVAL						MIL													0	190	190	19	4	-10.0	1	1	1	-3.28006728343145	4	Great Lakes, Canada (general), Canada	CA	CA00	29913	45	-85	-565579	0								4	Great Lakes, Canada (general), Canada	CA	CA00	29913	45	-85	-565579	20250510000000	https://foreignpolicy.com/2025/05/09/plans-canada-war-trump/
1242904289	20250510	202505	2025	2025.3562	MIL	MILITARY						MIL													1	190	190	19	4	-10.0	3	1	3	-5.03597122302158	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20250510000000	https://www.tribuneindia.com/news/india/decade-of-planning-political-resolve-gave-india-combat-edge-against-pak/
1242904290	20250510	202505	2025	2025.3562	MIL	NAVAL						MIL													0	190	190	19	4	-10.0	4	1	4	-3.28006728343145	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20250510000000	https://foreignpolicy.com/2025/05/09/plans-canada-war-trump/
1242904291	20250510	202505	2025	2025.3562	MIL	ARMY						MIL													0	192	192	19	4	-9.5	10	1	10	-5.22993688007214	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	0								4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20250510000000	https://www.wlrn.org/npr-breaking-news/2025-05-06/port-sudan-was-safe-during-the-war-now-its-been-attacked-by-a-group-linked-to-uae
1242904292	20250510	202505	2025	2025.3562	MIL	MILITARY						MIL													0	194	194	19	4	-10.0	2	2	2	-8.30227234700017	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250510000000	https://www.baltimoresun.com/2025/05/09/pakistan-india-missiles/
1242904293	20250510	202505	2025	2025.3562	MIL	MILITARY						MIL													0	194	194	19	4	-10.0	1	1	1	-8.50661625708885	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	0								4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20250510000000	https://www.brandonsun.com/world/2025/05/09/pakistans-army-spokesman-says-india-has-fired-missiles-at-3-pakistani-air-bases
1242904294	20250510	202505	2025	2025.3562	MIL	MILITARY						MIL													0	194	194	19	4	-10.0	1	1	1	-8.09792843691149	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20250510000000	https://www.baltimoresun.com/2025/05/09/pakistan-india-missiles/
1242904295	20250510	202505	2025	2025.3562	MIL	CARRIER						MIL			BUS	BUSINESS						BUS			0	020	020	02	1	3.0	6	1	6	-2.24159402241594	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250510000000	https://www.fox5atlanta.com/news/usps-names-new-postmaster-general-sen-jon-ossoff-issues-statement
1242904296	20250510	202505	2025	2025.3562	MIL	COAST GUARD						MIL			CAN	CANADA	CAN								0	010	010	01	1	0.0	6	1	6	-3.28006728343145	4	Northwest Passage, Nunavut, Canada	CA	CA14	12638	75	-100	-570389	4	Northwest Passage, Nunavut, Canada	CA	CA14	12638	75	-100	-570389	4	Northwest Passage, Nunavut, Canada	CA	CA14	12638	75	-100	-570389	20250510000000	https://foreignpolicy.com/2025/05/09/plans-canada-war-trump/
1242904297	20250510	202505	2025	2025.3562	MIL	COAST GUARD						MIL			CAN	CANADA	CAN								0	010	010	01	1	0.0	4	1	4	-3.28006728343145	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Northwest Passage, Nunavut, Canada	CA	CA14	12638	75	-100	-570389	4	Northwest Passage, Nunavut, Canada	CA	CA14	12638	75	-100	-570389	20250510000000	https://foreignpolicy.com/2025/05/09/plans-canada-war-trump/
1242904298	20250510	202505	2025	2025.3562	MIL	MILITARY						MIL			CAN	CANADA	CAN								0	138	138	13	3	-7.0	10	1	10	-3.28006728343145	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250510000000	https://foreignpolicy.com/2025/05/09/plans-canada-war-trump/
1242904299	20250510	202505	2025	2025.3562	MIL	ARMY						MIL			CVL	CIVILIAN						CVL			1	130	130	13	3	-4.4	2	1	2	-3.76940133037694	4	Chakwal, Punjab, Pakistan	PK	PK04	23676	32.1133	72.9167	-2757727	4	Ferozpur, North-West Frontier, Pakistan	PK	PK03	40345	34.2232	71.9166	-2760156	4	Ferozpur, North-West Frontier, Pakistan	PK	PK03	40345	34.2232	71.9166	-2760156	20250510000000	https://zeenews.india.com/india/india-retaliates-hard-after-second-wave-of-pakistan-drone-attacks-nur-khan-airbase-hit-2898794.html
1242904300	20250510	202505	2025	2025.3562	MIL	ARMY						MIL			CVL	CIVILIAN						CVL			1	130	130	13	3	-4.4	8	1	8	-3.76940133037694	4	Ferozpur, North-West Frontier, Pakistan	PK	PK03	40345	34.2232	71.9166	-2760156	4	Ferozpur, North-West Frontier, Pakistan	PK	PK03	40345	34.2232	71.9166	-2760156	4	Ferozpur, North-West Frontier, Pakistan	PK	PK03	40345	34.2232	71.9166	-2760156	20250510000000	https://zeenews.india.com/india/india-retaliates-hard-after-second-wave-of-pakistan-drone-attacks-nur-khan-airbase-hit-2898794.html
1242904301	20250510	202505	2025	2025.3562	MIL	NAVY						MIL			EDU	SCHOOL						EDU			1	046	046	04	1	7.0	10	1	10	-0.70175438596491	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250510000000	https://www.inverness-courier.co.uk/news/national/head-of-royal-navy-told-to-step-back-amid-reports-of-affair-with-subordinate-133143/
1242904302	20250510	202505	2025	2025.3562	MIL	ARMED FORCES						MIL			GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	5	1	5	0	0								0								0								20250510000000	https://www.tribuneindia.com/news/chandigarh/lok-adalat-postponed/
1242904303	20250510	202505	2025	2025.3562	MIL	LIEUTENANT						MIL			MCOELI	ALBERT	MCO					ELI			0	040	040	04	1	1.0	4	2	4	-4.12603150787697	3	Westchester County, New York, United States	US	USNY	NY119	41.1168	-73.7996	974157	3	Westchester County, New York, United States	US	USNY		41.1168	-73.7996	974157	3	Westchester County, New York, United States	US	USNY		41.1168	-73.7996	974157	20250510000000	https://www.nbcconnecticut.com/news/national-international/inside-salacious-scandal-derailed-jeanine-pirro-political-career/3562644/
1242904304	20250510	202505	2025	2025.3562	MIL	LIEUTENANT						MIL			MCOELI	ALBERT	MCO					ELI			0	040	040	04	1	1.0	6	2	6	-4.12603150787697	3	Westchester County, New York, United States	US	USNY	NY119	41.1168	-73.7996	974157	3	Westchester County, New York, United States	US	USNY		41.1168	-73.7996	974157	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250510000000	https://www.nbcconnecticut.com/news/national-international/inside-salacious-scandal-derailed-jeanine-pirro-political-career/3562644/
1242904305	20250510	202505	2025	2025.3562	MIL	LIEUTENANT						MIL			MCOELI	ALBERT	MCO					ELI			0	040	040	04	1	1.0	2	2	2	-4.12603150787697	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250510000000	https://www.nbcconnecticut.com/news/national-international/inside-salacious-scandal-derailed-jeanine-pirro-political-career/3562644/
1242904306	20250510	202505	2025	2025.3562	MIL	MILITARY						MIL			PAK	PAKISTAN	PAK								1	100	100	10	3	-5.0	3	1	3	-4.7979797979798	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250510000000	https://www.tribuneindia.com/news/j-k/continued-escalation-will-hurt-only-pakistan-omar/
1242904307	20250510	202505	2025	2025.3562	MIL	MILITARY						MIL			PAK	PAKISTAN	PAK								1	100	100	10	3	-5.0	7	1	7	-4.7979797979798	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20250510000000	https://www.tribuneindia.com/news/j-k/continued-escalation-will-hurt-only-pakistan-omar/
1242904308	20250510	202505	2025	2025.3562	MIL	MILITARY						MIL			PAK	PAKISTAN	PAK								1	128	128	12	3	-5.0	2	1	2	-5.03597122302158	1	India	IN	IN		20	77	IN	4	Akash, Balochistan, Pakistan	PK	PK02	3603	29.6572	65.7922	6088645	4	Akash, Balochistan, Pakistan	PK	PK02	3603	29.6572	65.7922	6088645	20250510000000	https://www.tribuneindia.com/news/india/decade-of-planning-political-resolve-gave-india-combat-edge-against-pak/
1242904309	20250510	202505	2025	2025.3562	MIL	ARMED FORCES						MIL			PAK	PAKISTAN	PAK								1	190	190	19	4	-10.0	10	1	10	-3.76940133037694	4	Bhuj, Gujarat, India	IN	IN09	17643	23.2667	69.6667	-2091701	4	Bhuj, Gujarat, India	IN	IN09	17643	23.2667	69.6667	-2091701	4	Bhuj, Gujarat, India	IN	IN09	17643	23.2667	69.6667	-2091701	20250510000000	https://zeenews.india.com/india/india-retaliates-hard-after-second-wave-of-pakistan-drone-attacks-nur-khan-airbase-hit-2898794.html
1242904310	20250510	202505	2025	2025.3562	MIL	MILITARY						MIL			PAK	PAKISTAN	PAK								1	190	190	19	4	-10.0	2	1	2	-5.03597122302158	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250510000000	https://www.tribuneindia.com/news/india/decade-of-planning-political-resolve-gave-india-combat-edge-against-pak/
1242904311	20250510	202505	2025	2025.3562	MIL	ARMY						MIL			PAKMIL	PAKISTAN	PAK					MIL			1	190	190	19	4	-10.0	16	1	16	-6.69737373737374	4	Ferozpur, North-West Frontier, Pakistan	PK	PK03	40345	34.2232	71.9166	-2760156	4	Ferozpur, North-West Frontier, Pakistan	PK	PK03	40345	34.2232	71.9166	-2760156	4	Ferozpur, North-West Frontier, Pakistan	PK	PK03	40345	34.2232	71.9166	-2760156	20250510000000	https://news.webindia123.com/news/Articles/India/20250510/4314908.html
1242904312	20250510	202505	2025	2025.3562	MIL	LIEUTENANT						MIL			USA	UNITED STATES	USA								0	040	040	04	1	1.0	4	1	4	-4.12603150787697	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20250510000000	https://www.nbcconnecticut.com/news/national-international/inside-salacious-scandal-derailed-jeanine-pirro-political-career/3562644/
