1242027926	20250506	202505	2025	2025.3452	GBR	BRITAIN	GBR								RUSGOV	RUSSIA	RUS					GOV			0	040	040	04	1	1.0	2	1	2	-4.09270216962525	4	Whitechapel, Tower Hamlets, United Kingdom	UK	UKO5	40110	51.5167	-0.05	-2611557	4	Yalta, Tul'skaya Oblast', Russia	RS	RS76	25105	53.4771	38.0354	-3038596	4	Yalta, Tul'skaya Oblast', Russia	RS	RS76	25105	53.4771	38.0354	-3038596	20250506064500	https://www.mirror.co.uk/news/uk-news/hitlers-blood-thirsty-decision-turn-35061201
1242027927	20250506	202505	2025	2025.3452	GGY	GUERNSEY																			0	012	012	01	1	-0.4	4	1	4	-1.54211150652432	4	Cambridge Park, Guernsey (general), Guernsey	GK	GK00	40252	49.4603	-2.54056	9260701	0								4	Cambridge Park, Guernsey (general), Guernsey	GK	GK00	40252	49.4603	-2.54056	9260701	20250506064500	https://www.bbc.com/news/articles/crrz454k145o
1242027928	20250506	202505	2025	2025.3452	GGY	GUERNSEY									EDU	SCHOOL						EDU			0	043	043	04	1	2.8	4	1	4	-1.54211150652432	4	Cambridge Park, Guernsey (general), Guernsey	GK	GK00	40252	49.4603	-2.54056	9260701	4	Cambridge Park, Guernsey (general), Guernsey	GK	GK00	40252	49.4603	-2.54056	9260701	4	Cambridge Park, Guernsey (general), Guernsey	GK	GK00	40252	49.4603	-2.54056	9260701	20250506064500	https://www.bbc.com/news/articles/crrz454k145o
1242027929	20250506	202505	2025	2025.3452	GIN	GUINEA	GIN								SLE	SIERRA LEONE	SLE								0	030	030	03	1	4.0	1	1	1	2.91363163371488	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	1	Guinea	GV	GV		11	-10	GV	20250506064500	https://www.liberianobserver.com/news/aviation-sector-on-the-path-of-growth/article_abb62c42-ae55-464f-8180-a325e0996ab2.html
1242027930	20250506	202505	2025	2025.3452	GIN	GUINEA	GIN								SLE	SIERRA LEONE	SLE								0	030	030	03	1	4.0	4	1	4	2.91363163371488	1	Guinea	GV	GV		11	-10	GV	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	20250506064500	https://www.liberianobserver.com/news/aviation-sector-on-the-path-of-growth/article_abb62c42-ae55-464f-8180-a325e0996ab2.html
1242027931	20250506	202505	2025	2025.3452	GOV	CHIEF MINISTER						GOV													0	010	010	01	1	0.0	3	1	3	-7.33137829912023	4	Ajitwal, Punjab, India	IN	IN23	70233	30.8167	75.3333	-2088341	0								4	Ajitwal, Punjab, India	IN	IN23	70233	30.8167	75.3333	-2088341	20250506064500	https://indianexpress.com/article/cities/chandigarh/jagjit-dallewal-message-punjab-cm-cops-crackdown-thwart-farmers-stir-9985252/
1242027932	20250506	202505	2025	2025.3452	GOV	MINIST						GOV													1	010	010	01	1	0.0	5	1	5	0.72992700729927	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20250506064500	https://timesofindia.indiatimes.com/city/chennai/tamil-nadu-class-12-state-board-results-to-be-declared-on-may-8/articleshow/120921899.cms
1242027933	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV													1	010	010	01	1	0.0	4	1	4	2.91363163371488	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	0								4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	20250506064500	https://www.liberianobserver.com/news/aviation-sector-on-the-path-of-growth/article_abb62c42-ae55-464f-8180-a325e0996ab2.html
1242027934	20250506	202505	2025	2025.3452	GOV	MAYOR						GOV													1	010	010	01	1	0.0	6	1	6	4.14847161572053	3	Jamestown, New York, United States	US	USNY	NY013	42.097	-79.2353	953925	0								3	Jamestown, New York, United States	US	USNY	NY013	42.097	-79.2353	953925	20250506064500	https://www.post-journal.com/news/local-news/2025/05/ready-to-grow/
1242027935	20250506	202505	2025	2025.3452	GOV	GOVERNOR						GOV													1	010	010	01	1	0.0	10	1	10	-0.37735849056604	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250506064500	https://www.lockhaven.com/news/local-news/2025/05/a-deal-is-a-deal-shapiro-says-of-cuts-to-funding-for-pa-farmers-providing-to-food-banks/
1242027936	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV													0	013	013	01	1	0.4	2	1	2	2.49221183800623	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	0								4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	20250506064500	https://blueprint.ng/fec-approves-%E2%82%A6787-14-billion-651-7-million-road-projects-dam-rehabilitation-in-nigeria/
1242027937	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV													0	013	013	01	1	0.4	4	1	4	2.49221183800623	4	Maiduguri, Borno, Nigeria	NI	NI27	191040	11.8464	13.1603	-2018369	0								4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	20250506064500	https://blueprint.ng/fec-approves-%E2%82%A6787-14-billion-651-7-million-road-projects-dam-rehabilitation-in-nigeria/
1242027938	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV													0	013	013	01	1	0.4	3	1	3	-5.9375	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506064500	https://kashmirlife.net/expanded-operation-may-involve-full-gaza-takeover-officials-390186/
1242027939	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV													0	020	020	02	1	3.0	8	1	8	-3.93700787401574	3	Alcatraz Island, California, United States	US	USCA	CA075	37.8266	-122.423	218080	0								3	Alcatraz Island, California, United States	US	USCA		37.8266	-122.423	218080	20250506064500	https://www.watoday.com.au/world/north-america/alcatraz-was-america-s-most-notorious-prison-trump-wants-to-reopen-it-20250506-p5lwxy.html
1242027940	20250506	202505	2025	2025.3452	GOV	ATTORNEY GENERAL						GOV													1	0214	021	02	1	3.4	3	1	3	-4.73537604456825	3	Iroquois Point, Hawaii, United States	US	USHI	HI003	21.3275	-157.98	1946896	0								3	Iroquois Point, Hawaii, United States	US	USHI		21.3275	-157.98	1946896	20250506064500	https://www.yahoo.com/news/call-2-state-leaders-resign-043624517.html
1242027941	20250506	202505	2025	2025.3452	GOV	MINIST						GOV													0	030	030	03	1	4.0	3	1	3	2.44565217391304	4	Edun, Nigeria (general), Nigeria	NI	NI00	191219	7.46667	4.05	-2005805	0								4	Edun, Nigeria (general), Nigeria	NI	NI00	191219	7.46667	4.05	-2005805	20250506064500	https://blueprint.ng/fg-okays-nigerias-membership-of-asian-infrastructure-bank/
1242027942	20250506	202505	2025	2025.3452	GOV	GOVERNMENT						GOV													1	030	030	03	1	4.0	10	1	10	3.94088669950739	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20250506064500	https://www.newscentralasia.net/2025/05/06/arkadag-berdimuhamedov-meets-president-macron-in-france-visit/
1242027943	20250506	202505	2025	2025.3452	GOV	RULER						GOV													0	032	032	03	1	4.5	10	1	10	0.529100529100529	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250506064500	https://blueprint.ng/benjamin-kalu-a-fresh-face-in-south-east-political-leadership/
1242027944	20250506	202505	2025	2025.3452	GOV	MINIST						GOV													0	033	033	03	1	5.2	3	1	3	2.44565217391304	4	Edun, Nigeria (general), Nigeria	NI	NI00	191219	7.46667	4.05	-2005805	0								4	Edun, Nigeria (general), Nigeria	NI	NI00	191219	7.46667	4.05	-2005805	20250506064500	https://blueprint.ng/fg-okays-nigerias-membership-of-asian-infrastructure-bank/
1242027945	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV													0	036	036	03	1	4.0	3	1	3	-5.9375	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506064500	https://kashmirlife.net/expanded-operation-may-involve-full-gaza-takeover-officials-390186/
1242027946	20250506	202505	2025	2025.3452	GOV	MINIST FOR LAW						GOV													0	036	036	03	1	4.0	3	1	3	0.68897637795276	4	Chua Chu Kang, Singapore (general), Singapore	SN	SN00	18585	1.42778	103.698	53558	0								4	Chua Chu Kang, Singapore (general), Singapore	SN	SN00	18585	1.42778	103.698	53558	20250506064500	https://www.asiaone.com/singapore/leadership-transition-singapore-complete-strong-mandate-ge2025-analysts
1242027947	20250506	202505	2025	2025.3452	GOV	MAYOR						GOV													1	036	036	03	1	4.0	10	1	10	0	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20250506064500	https://www.minotdailynews.com/news/local-news/2025/05/city-brakes-action-on-alcohol-ordinance/
1242027948	20250506	202505	2025	2025.3452	GOV	PRINCE						GOV													1	040	040	04	1	1.0	2	1	2	5.26315789473684	4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	0								4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	20250506064500	https://thesun.ng/champions-league-arsenal-must-give-all-to-qualify-for-final-arteta/
1242027949	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV													0	040	040	04	1	1.0	6	1	6	-4.73537604456825	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20250506064500	https://www.yahoo.com/news/call-2-state-leaders-resign-043624517.html
1242027950	20250506	202505	2025	2025.3452	GOV	STATE GOVERNOR						GOV													1	042	042	04	1	1.9	2	1	2	0.49875311720699	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250506064500	https://blueprint.ng/57-garlands-for-the-area-boy-who-became-dss-boss/
1242027951	20250506	202505	2025	2025.3452	GOV	KING						GOV													1	042	042	04	1	1.9	6	1	6	7.5	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20250506064500	https://www.yahoo.com/news/knoxville-fanboy-expo-returns-star-033554561.html
1242027952	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV													1	042	042	04	1	1.9	10	1	10	7.24925521350546	1	Cambodia	CB	CB		13	105	CB	0								1	Cambodia	CB	CB		13	105	CB	20250506064500	https://vietnamnews.vn/society/1717110/president-attends-un-day-of-vesak-celebrations-2025-in-hcm-city.html
1242027953	20250506	202505	2025	2025.3452	GOV	GOVERNMENT						GOV													1	051	051	05	1	3.4	3	1	3	2.5	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250506064500	https://www.afr.com/world/europe/emily-s-in-paris-macron-wants-a-netflix-there-too-20250506-p5lx0m
1242027954	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV													1	051	051	05	1	3.4	12	1	6	8.6845466155811	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	0								4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20250506064500	https://english.vov.vn/en/politics/diplomacy/president-luong-cuong-encourages-spirit-of-compassion-wisdom-at-un-day-of-vesak-post1197347.vov
1242027955	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV													1	051	051	05	1	3.4	10	1	10	-2.4455077086656	3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	0								3	Milwaukee, Wisconsin, United States	US	USWI	WI079	43.0389	-87.9065	1577901	20250506064500	https://milwaukeenns.org/2025/05/05/opinion-the-dire-threat-to-nonprofits-that-serve-the-people-some-want-to-forget/
1242027956	20250506	202505	2025	2025.3452	GOV	GOVERNMENT						GOV													1	055	055	05	1	7.0	10	1	10	0.71174377224199	0								0								0								20250506064500	https://www.miragenews.com/councillor-andrew-thaler-issued-notice-of-1455079/
1242027957	20250506	202505	2025	2025.3452	GOV	MINISTRY						GOV													1	060	060	06	2	6.0	20	1	20	3.75	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	0								4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20250506064500	https://focustaiwan.tw/business/202505060010
1242027958	20250506	202505	2025	2025.3452	GOV	GOVERNMENT						GOV													1	071	071	07	2	7.4	8	1	8	-1.23239436619718	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250506064500	https://www.newsday.co.zw/editorials/article/200041567/machakaires-damascene-moment
1242027959	20250506	202505	2025	2025.3452	GOV	GOVERNOR						GOV													1	071	071	07	2	7.4	1	1	1	-0.4	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Pomona, California, United States	US	USCA	CA037	34.0553	-117.752	1661247	20250506064500	https://thepolypost.com/news/2025/05/06/the-poly-post-investigates-cpp-pays-state-employees-to-work-at-lanterman/
1242027960	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV													1	071	071	07	2	7.4	12	1	8	-0.4	3	Pomona, California, United States	US	USCA	CA037	34.0553	-117.752	1661247	0								3	Pomona, California, United States	US	USCA	CA037	34.0553	-117.752	1661247	20250506064500	https://thepolypost.com/news/2025/05/06/the-poly-post-investigates-cpp-pays-state-employees-to-work-at-lanterman/
1242027961	20250506	202505	2025	2025.3452	GOV	GOVERNMENT						GOV													1	071	071	07	2	7.4	2	1	2	-1.23239436619718	1	Zimbabwe	ZI	ZI		-19	29	ZI	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	20250506064500	https://www.newsday.co.zw/editorials/article/200041567/machakaires-damascene-moment
1242027962	20250506	202505	2025	2025.3452	GOV	GOVERNMENT						GOV													0	073	073	07	2	7.4	10	1	10	-1.23239436619718	1	Zimbabwe	ZI	ZI		-19	29	ZI	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	20250506064500	https://www.newsday.co.zw/editorials/article/200041567/machakaires-damascene-moment
1242027963	20250506	202505	2025	2025.3452	GOV	PRIME MINISTER						GOV													1	080	080	08	2	5.0	5	1	5	2.01342281879194	4	Langkawi, Kedah, Malaysia	MY	MY02	37398	6.32649	99.8432	-2401875	0								4	Langkawi, Kedah, Malaysia	MY	MY02	37398	6.32649	99.8432	-2401875	20250506064500	https://www.sohu.com/a/892378969_122342248
1242027964	20250506	202505	2025	2025.3452	GOV	CHIEF EXECUTIVE						GOV													1	0831	083	08	2	5.0	2	1	2	-0.31152647975078	3	Berkshire, New York, United States	US	USNY	NY107	42.3042	-76.1866	943730	0								3	Berkshire, New York, United States	US	USNY	NY107	42.3042	-76.1866	943730	20250506064500	https://www.miragenews.com/buffetts-retirement-future-of-his-investing-1455047/
1242027965	20250506	202505	2025	2025.3452	GOV	INTERIM LEADER						GOV													0	0831	083	08	2	5.0	10	1	10	2.1039603960396	1	South Korea	KS	KS		37	127.5	KS	0								1	South Korea	KS	KS		37	127.5	KS	20250506064500	https://www.koreaherald.com:443/article/10481044
1242027966	20250506	202505	2025	2025.3452	GOV	PRINCE						GOV													0	0874	087	08	2	10.0	10	1	10	9.00432900432896	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	0								1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20250506064500	https://endzonescore.com/love2love-lv/
1242027967	20250506	202505	2025	2025.3452	GOV	ATTORNEY GENERAL						GOV													1	090	090	09	2	-2.0	6	1	6	-4.73537604456825	3	Iroquois Point, Hawaii, United States	US	USHI	HI003	21.3275	-157.98	1946896	0								3	Iroquois Point, Hawaii, United States	US	USHI		21.3275	-157.98	1946896	20250506064500	https://www.yahoo.com/news/call-2-state-leaders-resign-043624517.html
1242027968	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV													0	112	112	11	3	-2.0	6	1	6	-3.56589147286822	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250506064500	https://twitchy.com/warren-squire/2025/05/06/mollie-hemingway-rogue-judges-want-to-implement-democrat-immigration-policy-n2412406
1242027969	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV													0	120	120	12	3	-4.0	6	1	6	-3.56589147286822	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250506064500	https://twitchy.com/warren-squire/2025/05/06/mollie-hemingway-rogue-judges-want-to-implement-democrat-immigration-policy-n2412406
1242027970	20250506	202505	2025	2025.3452	GOV	GOVERNMENT						GOV													0	190	190	19	4	-10.0	5	1	5	2.01342281879194	4	Langkawi, Kedah, Malaysia	MY	MY02	37398	6.32649	99.8432	-2401875	0								4	Langkawi, Kedah, Malaysia	MY	MY02	37398	6.32649	99.8432	-2401875	20250506064500	https://www.sohu.com/a/892378969_122342248
1242027971	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV			ARE	UNITED ARAB EMIRATES	ARE								1	036	036	03	1	4.0	6	1	6	-2.64900662251655	1	Russia	RS	RS		60	100	RS	1	United Arab Emirates	AE	AE		24	54	AE	1	Saudi Arabia	SA	SA		25	45	SA	20250506064500	https://www.thehindubusinessline.com/markets/commodities/dropping-oil-price-boosts-odds-of-ukraine-peace-deal-trump-says/article69543597.ece
1242027972	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV			ARE	UNITED ARAB EMIRATES	ARE								1	036	036	03	1	4.0	2	1	2	-2.64900662251655	1	Russia	RS	RS		60	100	RS	1	Qatar	QA	QA		25.5	51.25	QA	1	Saudi Arabia	SA	SA		25	45	SA	20250506064500	https://www.thehindubusinessline.com/markets/commodities/dropping-oil-price-boosts-odds-of-ukraine-peace-deal-trump-says/article69543597.ece
1242027973	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV			ARE	UNITED ARAB EMIRATES	ARE								1	036	036	03	1	4.0	2	1	2	-2.64900662251655	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250506064500	https://www.thehindubusinessline.com/markets/commodities/dropping-oil-price-boosts-odds-of-ukraine-peace-deal-trump-says/article69543597.ece
1242027974	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV			ARE	UNITED ARAB EMIRATES	ARE								1	042	042	04	1	1.9	6	1	6	-2.64900662251655	1	Russia	RS	RS		60	100	RS	1	United Arab Emirates	AE	AE		24	54	AE	1	Saudi Arabia	SA	SA		25	45	SA	20250506064500	https://www.thehindubusinessline.com/markets/commodities/dropping-oil-price-boosts-odds-of-ukraine-peace-deal-trump-says/article69543597.ece
1242027975	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV			ARE	UNITED ARAB EMIRATES	ARE								1	042	042	04	1	1.9	2	1	2	-2.64900662251655	1	Russia	RS	RS		60	100	RS	1	Qatar	QA	QA		25.5	51.25	QA	1	Saudi Arabia	SA	SA		25	45	SA	20250506064500	https://www.thehindubusinessline.com/markets/commodities/dropping-oil-price-boosts-odds-of-ukraine-peace-deal-trump-says/article69543597.ece
1242027976	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV			ARE	UNITED ARAB EMIRATES	ARE								1	042	042	04	1	1.9	2	1	2	-2.64900662251655	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250506064500	https://www.thehindubusinessline.com/markets/commodities/dropping-oil-price-boosts-odds-of-ukraine-peace-deal-trump-says/article69543597.ece
1242027977	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV			BUD	BUDDHIST				BUD					1	070	070	07	2	7.0	7	1	7	8.6845466155811	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	20250506064500	https://english.vov.vn/en/politics/diplomacy/president-luong-cuong-encourages-spirit-of-compassion-wisdom-at-un-day-of-vesak-post1197347.vov
1242027978	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV			BUS	BOSS						BUS			1	051	051	05	1	3.4	8	1	8	2.45901639344262	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250506064500	https://twitchy.com/brettt/2025/05/05/mike-pence-given-jfk-profile-in-courage-award-n2412385
1242027979	20250506	202505	2025	2025.3452	GOV	GOVERNMENT						GOV			BUS	BANK						BUS			0	073	073	07	2	7.4	5	1	5	-0.37735849056604	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250506064500	https://www.lockhaven.com/news/local-news/2025/05/a-deal-is-a-deal-shapiro-says-of-cuts-to-funding-for-pa-farmers-providing-to-food-banks/
1242027980	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV			BUS	BOSS						BUS			1	128	128	12	3	-5.0	8	1	8	2.45901639344262	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250506064500	https://twitchy.com/brettt/2025/05/05/mike-pence-given-jfk-profile-in-courage-award-n2412385
1242027981	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV			CAN	CANADA	CAN								1	043	043	04	1	2.8	10	1	10	-1.0989010989011	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250506064500	https://www.yahoo.com/news/trump-host-canadian-pm-carney-052430913.html
1242027982	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV			CHN	CHINESE	CHN								1	110	110	11	3	-2.0	4	1	4	-2.87253141831239	4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	20250506064500	https://newsonjapan.com/article/145667.php
1242027983	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV			CHNBUS	CHINESE	CHN					BUS			1	110	110	11	3	-2.0	6	1	6	-2.87253141831239	4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	4	Kyoto, Kyoto, Japan	JA	JA22	35033	35	135.75	-235402	20250506064500	https://newsonjapan.com/article/145667.php
1242027984	20250506	202505	2025	2025.3452	GOV	AUTHORITIES						GOV			COL	COLOMBIAN	COL								0	010	010	01	1	0.0	2	1	2	-4.36781609195402	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250506064500	https://www.mariettatimes.com/news/international-news-apwire/2025/05/few-migrants-remain-in-the-darien-gap-but-an-environmental-crisis-has-been-left-behind/
1242027985	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV			EDU	EDUCATIONAL INSTITUTION						EDU			1	010	010	01	1	0.0	5	1	5	2.26415094339623	4	Ghaziabad, Uttar Pradesh, India	IN	IN36	70265	28.6667	77.4333	-2096227	4	Ghaziabad, Uttar Pradesh, India	IN	IN36	70265	28.6667	77.4333	-2096227	4	Ghaziabad, Uttar Pradesh, India	IN	IN36	70265	28.6667	77.4333	-2096227	20250506064500	https://www.educationtimes.com/article/campus-beat-college-life/99738291/pci-s-new-outcome-based-assessment-model-to-grade-pharma-colleges-in-four-categories
1242027986	20250506	202505	2025	2025.3452	GOV	GOVERNMENT						GOV			EDU	SCHOOL						EDU			1	050	050	05	1	3.5	10	1	10	-2.02702702702703	0								0								0								20250506064500	https://www.observertoday.com/news/top-stories/2025/05/city-school-working-on-traffic-congestion/
1242027987	20250506	202505	2025	2025.3452	GOV	AMBASSADOR						GOV			EDU	STUDENT						EDU			0	051	051	05	1	3.4	10	1	10	7.65957446808511	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20250506064500	https://vietnamnews.vn/life-style/1717101/vietnamese-writing-contest-wraps-up-in-hungary.html
1242027988	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV			EDUGOV	UNIVERSITY						EDU	GOV		1	111	111	11	3	-2.0	10	1	10	-2.05128205128205	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250506064500	https://thepolypost.com/opinion/2025/05/06/congratulations-graduates-your-fight-has-just-begun/
1242027989	20250506	202505	2025	2025.3452	GOV	GOVERNMENT						GOV			EURMED	EUROPEAN	EUR					MED			1	051	051	05	1	3.4	3	1	3	2.5	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250506064500	https://www.afr.com/world/europe/emily-s-in-paris-macron-wants-a-netflix-there-too-20250506-p5lx0m
1242027990	20250506	202505	2025	2025.3452	GOV	PRINCE						GOV			FRA	FRANCE	FRA								1	040	040	04	1	1.0	4	1	4	5.26315789473684	4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	4	Parc, Haute-Normandie, France	FR	FRA7	16277	49.6022	1.31547	-1430337	20250506064500	https://thesun.ng/champions-league-arsenal-must-give-all-to-qualify-for-final-arteta/
1242027991	20250506	202505	2025	2025.3452	GOV	PRESIDENT						GOV			FRA	FRANCE	FRA								1	040	040	04	1	1.0	4	1	4	3.94088669950739	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250506064500	https://www.newscentralasia.net/2025/05/06/arkadag-berdimuhamedov-meets-president-macron-in-france-visit/
