"onet_soc","commodity_code","hot_technology","in_demand"
"17-3025.00",43232604,FALSE,FALSE
"17-3025.00",43232605,FALSE,FALSE
"17-3025.00",43232306,TRUE,FALSE
"17-3025.00",43232110,TRUE,TRUE
"17-3025.00",43232202,FALSE,FALSE
"17-3025.00",43231513,TRUE,TRUE
"17-3025.00",43233501,TRUE,TRUE
"17-3025.00",43232106,TRUE,FALSE
"17-3025.00",43232104,TRUE,FALSE
"17-3025.00",43232402,FALSE,FALSE
"17-3025.00",43232605,FALSE,FALSE
"17-3025.00",43232605,FALSE,FALSE
"17-3025.00",43232102,FALSE,FALSE
"17-3025.00",43232106,FALSE,FALSE
"17-3025.00",43232405,TRUE,FALSE
"17-3025.00",43232606,FALSE,FALSE
"17-3025.00",43232605,FALSE,FALSE
"17-3025.00",43232605,FALSE,FALSE
"17-3025.00",43232605,TRUE,FALSE
"17-3025.00",43232605,FALSE,FALSE
"17-3025.00",43232605,FALSE,FALSE
"17-3025.00",43232605,FALSE,FALSE
"17-3025.00",43232606,FALSE,FALSE
"17-3025.00",43232604,FALSE,FALSE
"17-3025.00",43233506,FALSE,FALSE
"17-3025.00",43232110,FALSE,FALSE
"17-3025.00",43232605,FALSE,FALSE
"17-3025.00",43232605,FALSE,FALSE
"17-3025.00",43232605,FALSE,FALSE
"17-3025.00",43232306,FALSE,FALSE
"17-3025.00",43232605,TRUE,FALSE
"17-3025.00",43232605,FALSE,FALSE
"17-3025.00",43232605,FALSE,FALSE
"17-3025.00",43232605,FALSE,FALSE
"17-3025.00",43232606,FALSE,FALSE
"17-3025.00",43232605,FALSE,FALSE
"17-3025.00",43232605,FALSE,FALSE
"17-3025.00",43232605,FALSE,FALSE
"17-3025.00",43232104,FALSE,FALSE
"17-3025.00",43232605,FALSE,FALSE
"17-3026.00",43231506,FALSE,FALSE
"17-3026.00",43232605,FALSE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43231506,FALSE,FALSE
"17-3026.00",43232605,FALSE,FALSE
"17-3026.00",43232604,TRUE,FALSE
"17-3026.00",43232604,FALSE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43232402,FALSE,FALSE
"17-3026.00",43232604,TRUE,FALSE
"17-3026.00",43233504,FALSE,FALSE
"17-3026.00",43232402,TRUE,FALSE
"17-3026.00",43232405,TRUE,FALSE
"17-3026.00",43232605,FALSE,FALSE
"17-3026.00",43232612,FALSE,FALSE
"17-3026.00",43232612,FALSE,FALSE
"17-3026.00",43232604,FALSE,FALSE
"17-3026.00",43232612,FALSE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43232604,FALSE,FALSE
"17-3026.00",43232604,TRUE,FALSE
"17-3026.00",43232306,FALSE,FALSE
"17-3026.00",43232306,FALSE,FALSE
"17-3026.00",43232612,FALSE,FALSE
"17-3026.00",43232612,FALSE,FALSE
"17-3026.00",43232112,FALSE,FALSE
"17-3026.00",43232702,FALSE,FALSE
"17-3026.00",43233501,FALSE,FALSE
"17-3026.00",43231602,FALSE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43232403,TRUE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43232405,FALSE,FALSE
"17-3026.00",43232605,FALSE,FALSE
"17-3026.00",43232612,FALSE,FALSE
"17-3026.00",43232102,FALSE,FALSE
"17-3026.00",43232102,FALSE,FALSE
"17-3026.00",43231506,FALSE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43232604,FALSE,FALSE
"17-3026.00",43233501,FALSE,FALSE
"17-3026.00",43232605,TRUE,FALSE
"17-3026.00",43232604,FALSE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43231602,FALSE,FALSE
"17-3026.00",43232605,FALSE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43232604,FALSE,FALSE
"17-3026.00",43232103,FALSE,FALSE
"17-3026.00",43231602,FALSE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43231506,FALSE,FALSE
"17-3026.00",43232612,FALSE,FALSE
"17-3026.00",43232605,FALSE,FALSE
"17-3026.00",43232306,TRUE,FALSE
"17-3026.00",43232110,TRUE,TRUE
"17-3026.00",43233501,FALSE,FALSE
"17-3026.00",43232705,FALSE,FALSE
"17-3026.00",43231513,TRUE,TRUE
"17-3026.00",43233501,TRUE,FALSE
"17-3026.00",43232106,TRUE,FALSE
"17-3026.00",43231507,TRUE,FALSE
"17-3026.00",43233513,TRUE,FALSE
"17-3026.00",43231518,TRUE,FALSE
"17-3026.00",43232402,TRUE,FALSE
"17-3026.00",43232402,TRUE,FALSE
"17-3026.00",43233004,TRUE,FALSE
"17-3026.00",43232104,TRUE,FALSE
"17-3026.00",43232605,FALSE,FALSE
"17-3026.00",43232605,FALSE,FALSE
"17-3026.00",43232605,FALSE,FALSE
"17-3026.00",43232605,FALSE,FALSE
"17-3026.00",43232402,FALSE,FALSE
"17-3026.00",43232604,FALSE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43231602,FALSE,FALSE
"17-3026.00",43232612,FALSE,FALSE
"17-3026.00",43232604,FALSE,FALSE
"17-3026.00",43231602,FALSE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43232106,FALSE,FALSE
"17-3026.00",43231506,FALSE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43231518,FALSE,FALSE
"17-3026.00",43232604,FALSE,FALSE
"17-3026.00",43232612,FALSE,FALSE
"17-3026.00",43232605,FALSE,FALSE
"17-3026.00",43231602,TRUE,FALSE
"17-3026.00",43232604,FALSE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43232604,FALSE,FALSE
"17-3026.00",43232110,FALSE,FALSE
"17-3026.00",43232605,FALSE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43232605,FALSE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43232612,FALSE,FALSE
"17-3026.00",43232605,TRUE,FALSE
"17-3026.00",43232604,FALSE,FALSE
"17-3026.00",43232604,FALSE,FALSE
"17-3026.00",43233004,TRUE,FALSE
"17-3026.00",43232604,FALSE,FALSE
"17-3026.00",43232612,FALSE,FALSE
"17-3026.00",43232608,FALSE,FALSE
"17-3026.00",43232705,FALSE,FALSE
"17-3026.00",43232605,FALSE,FALSE
"17-3026.00",43232104,FALSE,FALSE
"17-3026.01",43232604,FALSE,FALSE
"17-3026.01",43232605,FALSE,FALSE
"17-3026.01",43232306,TRUE,FALSE
"17-3026.01",43232110,TRUE,FALSE
"17-3026.01",43231513,TRUE,FALSE
"17-3026.01",43232106,TRUE,FALSE
"17-3026.01",43233004,TRUE,FALSE
"17-3026.01",43232104,TRUE,FALSE
"17-3026.01",43232102,FALSE,FALSE
"17-3026.01",43232605,FALSE,FALSE
"17-3026.01",43232605,FALSE,FALSE
"17-3027.00",43232605,FALSE,FALSE
"17-3027.00",43232605,FALSE,FALSE
"17-3027.00",43232605,FALSE,FALSE
"17-3027.00",43232604,TRUE,FALSE
"17-3027.00",43232604,FALSE,FALSE
"17-3027.00",43232604,FALSE,FALSE
"17-3027.00",43232604,TRUE,FALSE
"17-3027.00",43232604,TRUE,FALSE
"17-3027.00",43232405,TRUE,FALSE
"17-3027.00",43232612,FALSE,FALSE
"17-3027.00",43232604,FALSE,FALSE
"17-3027.00",43232612,FALSE,FALSE
"17-3027.00",43232608,FALSE,FALSE
"17-3027.00",43231513,FALSE,FALSE
"17-3027.00",43232604,FALSE,FALSE
"17-3027.00",43232604,TRUE,TRUE
"17-3027.00",43232605,FALSE,FALSE
"17-3027.00",43232605,FALSE,FALSE
"17-3027.00",43232604,FALSE,FALSE
"17-3027.00",43232605,FALSE,FALSE
"17-3027.00",43232604,FALSE,FALSE
"17-3027.00",43232306,TRUE,FALSE
"17-3027.00",43232110,TRUE,TRUE
"17-3027.00",43231513,TRUE,TRUE
"17-3027.00",43233501,TRUE,TRUE
"17-3027.00",43232106,TRUE,FALSE
"17-3027.00",43231507,TRUE,FALSE
"17-3027.00",43233513,TRUE,FALSE
"17-3027.00",43232402,TRUE,FALSE
"17-3027.00",43232104,TRUE,FALSE
"17-3027.00",43232605,FALSE,FALSE
"17-3027.00",43232402,FALSE,FALSE
"17-3027.00",43231518,FALSE,FALSE
"17-3027.00",43232604,FALSE,FALSE
"17-3027.00",43232604,FALSE,FALSE
"17-3027.00",43232608,FALSE,FALSE
"17-3027.00",43231602,TRUE,FALSE
"17-3027.00",43232608,FALSE,FALSE
"17-3027.00",43232605,FALSE,FALSE
"17-3027.00",43232605,FALSE,FALSE
"17-3027.00",43232612,FALSE,FALSE
"17-3027.00",43232612,FALSE,FALSE
"17-3027.00",43232605,TRUE,FALSE
"17-3027.00",43232612,FALSE,FALSE
"17-3027.00",43232705,FALSE,FALSE
"17-3027.00",43232605,FALSE,FALSE
"17-3027.01",43232605,FALSE,FALSE
"17-3027.01",43232604,FALSE,FALSE
"17-3027.01",43232604,FALSE,FALSE
"17-3027.01",43232604,FALSE,FALSE
"17-3027.01",43232612,FALSE,FALSE
"17-3027.01",43232605,FALSE,FALSE
"17-3027.01",43233501,FALSE,FALSE
"17-3027.01",43232110,TRUE,FALSE
"17-3027.01",43231513,TRUE,FALSE
"17-3027.01",43232104,TRUE,FALSE
"17-3027.01",43232402,FALSE,FALSE
"17-3027.01",43232604,FALSE,FALSE
"17-3027.01",43231602,TRUE,FALSE
"17-3028.00",43233004,TRUE,FALSE
"17-3028.00",43232604,TRUE,FALSE
"17-3028.00",43232604,TRUE,FALSE
"17-3028.00",43232604,TRUE,FALSE
"17-3028.00",43232604,TRUE,FALSE
"17-3028.00",43233004,TRUE,FALSE
"17-3028.00",43232110,TRUE,TRUE
"17-3028.00",43231513,TRUE,TRUE
"17-3028.00",43233501,TRUE,TRUE
"17-3028.00",43232106,TRUE,TRUE
"17-3028.00",43231507,TRUE,FALSE
"17-3028.00",43232104,TRUE,TRUE
"17-3028.00",43232605,FALSE,FALSE
"17-3028.00",43232402,FALSE,FALSE
"17-3028.00",43232605,TRUE,TRUE
"17-3029.01",43232604,TRUE,FALSE
"17-3029.01",43232604,FALSE,FALSE
"17-3029.01",43232605,FALSE,FALSE
"17-3029.01",43232605,FALSE,FALSE
"17-3029.01",43232510,FALSE,FALSE
"17-3029.01",43233501,FALSE,FALSE
"17-3029.01",43232306,TRUE,FALSE
"17-3029.01",43232110,TRUE,TRUE
"17-3029.01",43231513,TRUE,TRUE
"17-3029.01",43233501,TRUE,TRUE
"17-3029.01",43232106,TRUE,TRUE
"17-3029.01",43231507,TRUE,FALSE
"17-3029.01",43232104,TRUE,TRUE
"17-3029.01",43232605,FALSE,FALSE
"17-3029.01",43232402,FALSE,FALSE
"17-3029.01",43232612,FALSE,FALSE
"17-3029.01",43232605,FALSE,FALSE
"17-3029.01",43233004,FALSE,FALSE
"17-3029.01",43231602,TRUE,FALSE
"17-3029.01",43232605,FALSE,FALSE
"17-3029.01",43232102,FALSE,FALSE
"17-3029.08",43232604,TRUE,FALSE
"17-3029.08",43232604,FALSE,FALSE
"17-3029.08",43232612,FALSE,FALSE
"17-3029.08",43232604,TRUE,FALSE
"17-3029.08",43232605,FALSE,FALSE
"17-3029.08",43232306,FALSE,FALSE
"17-3029.08",43231602,FALSE,FALSE
"17-3029.08",43232107,TRUE,FALSE
"17-3029.08",43232102,FALSE,FALSE
"17-3029.08",43232306,TRUE,FALSE
"17-3029.08",43232110,TRUE,TRUE
"17-3029.08",43231513,TRUE,TRUE
"17-3029.08",43232106,TRUE,FALSE
"17-3029.08",43232104,TRUE,FALSE
"17-3029.08",43232402,FALSE,FALSE
"17-3029.08",43232106,FALSE,FALSE
"17-3029.08",43231602,TRUE,FALSE
"17-3029.08",43232605,FALSE,FALSE
"17-3029.08",43232605,TRUE,FALSE
"17-3029.08",43232705,FALSE,FALSE
"17-3029.08",43232104,FALSE,FALSE
"17-3029.08",43232604,FALSE,FALSE
"17-3031.00",43232604,FALSE,FALSE
"17-3031.00",43232604,FALSE,FALSE
"17-3031.00",43232104,FALSE,FALSE
"17-3031.00",43232102,FALSE,FALSE
"17-3031.00",43232102,TRUE,FALSE
"17-3031.00",43232102,TRUE,FALSE
"17-3031.00",43232604,FALSE,FALSE
"17-3031.00",43232604,TRUE,TRUE
"17-3031.00",43232604,FALSE,FALSE
"17-3031.00",43232604,TRUE,TRUE
"17-3031.00",43232604,FALSE,FALSE
"17-3031.00",43232604,FALSE,FALSE
"17-3031.00",43232604,FALSE,FALSE
"17-3031.00",43232102,FALSE,FALSE
"17-3031.00",43232604,FALSE,FALSE
"17-3031.00",43232604,TRUE,TRUE
"17-3031.00",43233506,FALSE,FALSE
"17-3031.00",43232605,FALSE,FALSE
"17-3031.00",43232605,FALSE,FALSE
"17-3031.00",43232604,FALSE,FALSE
"17-3031.00",43233506,FALSE,FALSE
"17-3031.00",43232604,FALSE,FALSE
"17-3031.00",43232604,FALSE,FALSE
"17-3031.00",43232605,FALSE,FALSE
"17-3031.00",43232306,FALSE,FALSE
"17-3031.00",43232605,FALSE,FALSE
"17-3031.00",43233506,FALSE,FALSE
"17-3031.00",43232605,FALSE,FALSE
"17-3031.00",43233501,FALSE,FALSE
"17-3031.00",43232510,FALSE,FALSE
"17-3031.00",43232510,FALSE,FALSE
"17-3031.00",43232510,FALSE,FALSE
"17-3031.00",43232605,FALSE,FALSE
"17-3031.00",43232510,TRUE,TRUE
"17-3031.00",43232510,FALSE,FALSE
"17-3031.00",43232510,FALSE,FALSE
"17-3031.00",43232510,FALSE,FALSE
"17-3031.00",43232510,FALSE,FALSE
"17-3031.00",43232510,FALSE,FALSE
"17-3031.00",43232510,FALSE,FALSE
"17-3031.00",43232510,FALSE,FALSE
"17-3031.00",43232510,FALSE,FALSE
"17-3031.00",43232510,FALSE,FALSE
"17-3031.00",43232510,FALSE,FALSE
"17-3031.00",43232605,FALSE,FALSE
"17-3031.00",43232605,FALSE,FALSE
"17-3031.00",43232510,FALSE,FALSE
"17-3031.00",43232510,FALSE,TRUE
"17-3031.00",43233506,FALSE,FALSE
"17-3031.00",43233511,FALSE,FALSE
"17-3031.00",43232102,FALSE,FALSE
"17-3031.00",43233506,FALSE,FALSE
"17-3031.00",43233506,FALSE,FALSE
"17-3031.00",43232408,TRUE,FALSE
"17-3031.00",43233506,FALSE,FALSE
"17-3031.00",43232408,TRUE,FALSE
"17-3031.00",43233506,FALSE,FALSE
"17-3031.00",43232605,FALSE,FALSE
"17-3031.00",43233506,FALSE,FALSE
"17-3031.00",43233506,FALSE,FALSE
"17-3031.00",43232604,FALSE,FALSE
"17-3031.00",43232306,TRUE,FALSE
"17-3031.00",43232110,TRUE,TRUE
"17-3031.00",43233501,FALSE,FALSE
"17-3031.00",43231513,TRUE,TRUE
"17-3031.00",43233501,TRUE,TRUE
"17-3031.00",43232106,TRUE,FALSE
"17-3031.00",43233513,TRUE,FALSE
"17-3031.00",43231518,TRUE,FALSE
"17-3031.00",43232402,TRUE,FALSE
"17-3031.00",43232402,TRUE,FALSE
"17-3031.00",43232402,FALSE,FALSE
"17-3031.00",43232104,TRUE,FALSE
"17-3031.00",43232605,FALSE,FALSE
"17-3031.00",43232605,FALSE,FALSE
"17-3031.00",43232305,FALSE,FALSE
"17-3031.00",43232604,FALSE,FALSE
"17-3031.00",43232605,FALSE,FALSE
"17-3031.00",43233506,FALSE,FALSE
"17-3031.00",43232301,FALSE,FALSE
"17-3031.00",43232605,FALSE,FALSE
"17-3031.00",43231507,FALSE,FALSE
"17-3031.00",43232405,TRUE,FALSE
"17-3031.00",43232112,FALSE,FALSE
"17-3031.00",43232605,FALSE,FALSE
"17-3031.00",43233506,FALSE,FALSE
"17-3031.00",43233506,FALSE,FALSE
"17-3031.00",43232402,FALSE,FALSE
"17-3031.00",43232110,FALSE,FALSE
"17-3031.00",43232306,TRUE,FALSE
"17-3031.00",43233506,FALSE,FALSE
"17-3031.00",43233506,FALSE,FALSE
"17-3031.00",43233506,FALSE,FALSE
"17-3031.00",43232605,FALSE,FALSE
"17-3031.00",43233506,FALSE,FALSE
"17-3031.00",43232604,FALSE,FALSE
"17-3031.00",43232510,FALSE,FALSE
"17-3031.00",43232605,FALSE,FALSE
"17-3031.00",43233506,FALSE,FALSE
"17-3031.00",43232604,FALSE,FALSE
"17-3031.00",43232605,FALSE,FALSE
"17-3031.00",43232605,FALSE,FALSE
"17-3031.00",43232604,FALSE,FALSE
"17-3031.00",43232705,FALSE,FALSE
"17-3031.00",43232104,FALSE,FALSE
"19-1011.00",43232604,TRUE,FALSE
"19-1011.00",43232605,FALSE,FALSE
"19-1011.00",43232605,FALSE,FALSE
"19-1011.00",43232605,FALSE,FALSE
"19-1011.00",43232306,FALSE,FALSE
"19-1011.00",43232306,FALSE,FALSE
"19-1011.00",43232605,FALSE,FALSE
"19-1011.00",43232306,FALSE,FALSE
"19-1011.00",43233501,FALSE,FALSE
"19-1011.00",43232510,TRUE,FALSE
"19-1011.00",43232605,FALSE,FALSE
"19-1011.00",43232605,FALSE,FALSE
"19-1011.00",43232306,TRUE,FALSE
"19-1011.00",43232110,TRUE,FALSE
"19-1011.00",43231513,TRUE,FALSE
"19-1011.00",43232106,TRUE,FALSE
"19-1011.00",43232104,TRUE,FALSE
"19-1011.00",43232605,FALSE,FALSE
"19-1011.00",43232306,FALSE,FALSE
"19-1011.00",43231505,FALSE,FALSE
"19-1011.00",43231602,TRUE,FALSE
"19-1011.00",43232605,TRUE,FALSE
"19-1011.00",43232306,TRUE,FALSE
"19-1011.00",43232314,TRUE,FALSE
"19-1011.00",43232605,FALSE,FALSE
"19-1011.00",43232605,FALSE,FALSE
"19-1011.00",43232705,FALSE,FALSE
"19-1011.00",43232104,FALSE,FALSE
"19-1012.00",43232605,FALSE,FALSE
"19-1012.00",43231514,TRUE,FALSE
"19-1012.00",43232408,TRUE,FALSE
"19-1012.00",43232605,FALSE,FALSE
"19-1012.00",43232605,FALSE,FALSE
"19-1012.00",43231514,TRUE,FALSE
"19-1012.00",43232605,FALSE,FALSE
"19-1012.00",43232306,TRUE,FALSE
"19-1012.00",43232110,TRUE,TRUE
"19-1012.00",43231513,TRUE,TRUE
"19-1012.00",43233501,TRUE,TRUE
"19-1012.00",43232106,TRUE,TRUE
"19-1012.00",43232104,TRUE,FALSE
"19-1012.00",43232303,FALSE,FALSE
"19-1012.00",43232306,FALSE,FALSE
"19-1012.00",43232405,TRUE,FALSE
"19-1012.00",43231602,TRUE,FALSE
"19-1012.00",43232605,FALSE,FALSE
"19-1012.00",43232605,FALSE,FALSE
"19-1012.00",43232306,TRUE,FALSE
"19-1012.00",43232314,TRUE,FALSE
"19-1012.00",43232306,FALSE,FALSE
"19-1012.00",43232104,FALSE,FALSE
"19-1013.00",43232605,FALSE,FALSE
"19-1013.00",43232604,TRUE,FALSE
"19-1013.00",43232605,FALSE,FALSE
"19-1013.00",43232510,TRUE,TRUE
"19-1013.00",43232605,FALSE,FALSE
"19-1013.00",43232301,FALSE,FALSE
"19-1013.00",43232605,FALSE,FALSE
"19-1013.00",43232510,FALSE,FALSE
"19-1013.00",43232510,FALSE,TRUE
"19-1013.00",43232605,FALSE,FALSE
"19-1013.00",43232605,FALSE,FALSE
"19-1013.00",43232605,TRUE,FALSE
"19-1013.00",43232605,FALSE,FALSE
"19-1013.00",43233506,FALSE,FALSE
"19-1013.00",43232306,TRUE,FALSE
"19-1013.00",43232408,TRUE,FALSE
"19-1013.00",43232110,TRUE,TRUE
"19-1013.00",43231513,TRUE,FALSE
"19-1013.00",43232106,TRUE,FALSE
"19-1013.00",43232104,TRUE,FALSE
"19-1013.00",43232306,FALSE,FALSE
"19-1013.00",43232306,FALSE,FALSE
"19-1013.00",43232306,FALSE,FALSE
"19-1013.00",43232605,FALSE,FALSE
"19-1013.00",43232306,FALSE,FALSE
"19-1013.00",43232405,TRUE,FALSE
"19-1013.00",43232605,TRUE,FALSE
"19-1013.00",43232605,FALSE,FALSE
"19-1013.00",43232306,FALSE,FALSE
"19-1013.00",43232306,FALSE,FALSE
"19-1013.00",43232605,FALSE,FALSE
"19-1013.00",43232605,FALSE,FALSE
"19-1013.00",43232605,FALSE,FALSE
"19-1013.00",43232605,FALSE,FALSE
"19-1013.00",43232605,FALSE,FALSE
"19-1013.00",43232104,FALSE,FALSE
"19-1021.00",43232102,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232604,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232102,TRUE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232102,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232604,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232102,FALSE,FALSE
"19-1021.00",43233501,FALSE,FALSE
"19-1021.00",43232510,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232403,TRUE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232102,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232307,FALSE,FALSE
"19-1021.00",43232307,FALSE,FALSE
"19-1021.00",43232102,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232605,TRUE,FALSE
"19-1021.00",43232102,FALSE,FALSE
"19-1021.00",43232705,FALSE,FALSE
"19-1021.00",43231508,FALSE,FALSE
"19-1021.00",43232102,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43233004,TRUE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232110,TRUE,TRUE
"19-1021.00",43231513,TRUE,TRUE
"19-1021.00",43233501,TRUE,FALSE
"19-1021.00",43232106,TRUE,FALSE
"19-1021.00",43231518,TRUE,FALSE
"19-1021.00",43232104,TRUE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232102,FALSE,FALSE
"19-1021.00",43232102,FALSE,FALSE
"19-1021.00",43232309,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232102,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232405,TRUE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232106,FALSE,FALSE
"19-1021.00",43232405,TRUE,FALSE
"19-1021.00",43231602,TRUE,FALSE
"19-1021.00",43232605,TRUE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232306,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232605,TRUE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1021.00",43232104,FALSE,FALSE
"19-1021.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232309,FALSE,FALSE
"19-1022.00",43232610,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232306,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43233501,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232306,TRUE,FALSE
"19-1022.00",43232110,TRUE,TRUE
"19-1022.00",43231513,TRUE,TRUE
"19-1022.00",43233501,TRUE,FALSE
"19-1022.00",43232106,TRUE,TRUE
"19-1022.00",43233004,TRUE,FALSE
"19-1022.00",43232104,TRUE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232610,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43231602,TRUE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232605,FALSE,FALSE
"19-1022.00",43232705,FALSE,FALSE
"19-1022.00",43232306,FALSE,FALSE
"19-1022.00",43232104,FALSE,FALSE
"19-1023.00",43232605,FALSE,FALSE
"19-1023.00",43231513,FALSE,FALSE
"19-1023.00",43232306,FALSE,FALSE
"19-1023.00",43233501,FALSE,FALSE
"19-1023.00",43232510,TRUE,TRUE
"19-1023.00",43232510,FALSE,FALSE
"19-1023.00",43232510,FALSE,FALSE
"19-1023.00",43232510,FALSE,TRUE
"19-1023.00",43233511,FALSE,FALSE
"19-1023.00",43232605,FALSE,FALSE
"19-1023.00",43232110,FALSE,FALSE
"19-1023.00",43232306,TRUE,FALSE
"19-1023.00",43232408,TRUE,FALSE
"19-1023.00",43232110,TRUE,TRUE
"19-1023.00",43231513,TRUE,TRUE
"19-1023.00",43233501,TRUE,FALSE
"19-1023.00",43232106,TRUE,FALSE
"19-1023.00",43231507,TRUE,FALSE
"19-1023.00",43232104,TRUE,FALSE
"19-1023.00",43232405,TRUE,FALSE
"19-1023.00",43232405,TRUE,FALSE
"19-1023.00",43232306,FALSE,FALSE
"19-1023.00",43232605,TRUE,FALSE
"19-1023.00",43232110,FALSE,FALSE
"19-1023.00",43232605,FALSE,FALSE
"19-1023.00",43232705,FALSE,FALSE
"19-1023.00",43232104,FALSE,FALSE
"19-1029.01",43232605,FALSE,FALSE
"19-1029.01",43232306,TRUE,TRUE
"19-1029.01",43232306,FALSE,FALSE
"19-1029.01",43232405,FALSE,FALSE
"19-1029.01",43232304,TRUE,FALSE
"19-1029.01",43232312,FALSE,FALSE
"19-1029.01",43233004,TRUE,TRUE
"19-1029.01",43232605,FALSE,FALSE
"19-1029.01",43232306,FALSE,TRUE
"19-1029.01",43232605,FALSE,FALSE
"19-1029.01",43232605,FALSE,FALSE
"19-1029.01",43232605,FALSE,FALSE
"19-1029.01",43232605,FALSE,FALSE
"19-1029.01",43232605,FALSE,FALSE
"19-1029.01",43232402,TRUE,TRUE
"19-1029.01",43232405,TRUE,FALSE
"19-1029.01",43232405,TRUE,TRUE
"19-1029.01",43232605,FALSE,FALSE
"19-1029.01",43232605,FALSE,FALSE
